,userid,country,age,gender,start_date,ds,count
95679,5768548,US,49,unknown,2018-10-28,2020-10-23,2
96784,7135612,DE,25,male,2018-06-23,2020-10-28,5
210542,7076628,DE,20,male,2018-02-10,2020-09-25,3
16070,3715741,US,19,female,2018-09-22,2020-04-18,2
131502,5807313,US,29,male,2018-12-08,2020-06-30,11
93959,2360103,PL,36,male,2018-09-27,2020-03-19,2
134975,7652011,US,19,male,2018-07-03,2020-02-21,17
196809,1790240,IT,65,male,2018-11-12,2020-08-12,2
223049,9596839,DK,41,male,2018-09-20,2020-09-19,1
225475,7745989,DE,14,female,2018-12-08,2020-10-27,1
117019,3885053,US,43,male,2018-08-01,2020-04-28,21
111735,2000204,NL,36,male,2018-09-09,2020-07-07,5
198206,7902606,ES,39,female,2018-02-26,2020-03-04,1
16428,6854479,NL,21,male,2018-09-30,2020-10-30,5
166604,8667500,NL,21,male,2018-09-02,2020-09-14,2
121039,5653358,US,27,male,2018-11-12,2020-08-29,19
48378,3877196,US,61,female,2018-10-12,2020-07-26,1
137832,4475513,US,48,unknown,2018-08-01,2020-06-24,2
203281,3658010,IT,21,male,2018-05-09,2020-07-02,1
206856,6853726,US,25,female,2018-11-07,2020-09-09,10
50917,9372514,NL,44,male,2018-04-07,2020-04-07,1
164796,6731077,NL,31,female,2018-10-08,2020-07-30,1
191662,7517966,US,21,male,2018-09-24,2020-04-06,7
37686,1839018,PL,19,male,2018-06-16,2020-10-09,4
18652,4613609,US,41,male,2018-07-15,2020-04-25,9
85536,2740521,PL,80,male,2018-03-04,2020-07-26,2
2796,6732843,NL,14,male,2018-02-18,2020-06-13,1
154018,7453554,US,40,male,2018-07-22,2020-01-25,26
22063,4440321,US,57,male,2018-10-23,2020-04-05,6
55985,7533896,US,14,male,2018-08-10,2020-04-26,7
196342,8173085,FR,67,male,2018-10-25,2020-04-14,1
215007,8349255,US,80,male,2018-10-20,2020-03-04,2
169933,3547674,US,20,male,2018-12-22,2020-08-02,11
98782,5222061,DE,30,male,2018-08-18,2020-10-30,1
61726,2872643,PL,29,male,2018-06-17,2020-08-22,1
105770,7919600,US,39,female,2018-08-31,2020-09-09,2
51541,3050254,UK,19,female,2018-03-23,2020-03-19,1
13151,1275163,US,24,unknown,2018-05-26,2020-09-28,1
217591,8239659,FR,13,male,2018-03-27,2020-10-15,6
204110,2972886,US,59,male,2018-04-07,2020-06-30,5
201923,5198576,US,15,female,2018-06-21,2020-09-03,5
183187,3169677,CZ,13,male,2018-09-03,2020-05-19,2
96716,6404356,DK,64,male,2018-03-06,2020-09-20,1
101700,3568992,UK,49,male,2018-08-20,2020-08-20,1
169475,6279506,IT,47,male,2018-10-22,2020-04-20,1
83998,1448335,US,13,male,2018-06-04,2020-10-18,18
193008,2892756,US,17,male,2018-03-24,2020-08-20,17
138807,5557917,US,15,male,2018-12-05,2020-05-15,14
214966,1945789,CZ,54,female,2018-05-18,2020-05-03,1
102052,4313840,US,19,female,2018-03-24,2020-05-28,7
222144,7610682,CZ,80,female,2018-10-02,2020-09-12,1
217005,2666591,US,55,female,2018-08-31,2020-09-26,1
74714,4284648,US,22,female,2018-03-20,2020-04-09,5
143439,6596341,UK,13,male,2018-08-20,2020-10-22,3
96642,1289707,CZ,41,male,2018-08-25,2020-07-23,3
28058,5330496,US,30,female,2018-07-25,2020-09-20,1
170105,2183420,DK,34,female,2018-12-21,2020-05-08,1
78142,9892768,US,50,male,2018-03-11,2020-04-02,2
1111,6486899,US,44,female,2018-08-29,2020-08-20,8
159625,2645855,US,23,male,2018-07-15,2020-07-17,11
17650,8033010,US,47,male,2018-06-29,2020-06-16,9
119578,2659585,PL,47,male,2018-07-21,2020-03-18,3
36782,7806905,US,42,female,2018-04-26,2020-05-09,1
145953,2967527,CZ,46,male,2018-06-19,2020-09-08,1
98197,1657270,US,15,female,2018-12-18,2020-07-03,1
173856,6842240,US,36,male,2018-08-02,2020-05-14,11
35989,6185349,US,19,female,2018-12-08,2020-05-19,3
20436,6574433,DE,74,male,2018-02-09,2020-04-14,1
182406,2276905,US,32,male,2018-09-17,2020-04-13,4
176097,8032542,UK,50,male,2018-07-15,2020-05-15,2
47298,7140149,US,34,female,2018-11-11,2020-06-10,3
23947,8386552,CZ,36,male,2018-07-04,2020-03-16,3
106070,7122999,DK,36,male,2018-11-21,2020-02-13,3
32441,2063797,CZ,36,male,2018-04-15,2020-01-14,2
141639,4755635,US,64,male,2018-08-05,2020-07-31,1
3563,3556243,US,17,male,2018-04-24,2020-10-23,18
59647,9749967,UK,30,female,2018-08-16,2020-03-16,2
55185,3002458,US,20,male,2018-11-24,2020-10-30,16
42719,5649776,US,19,male,2018-01-28,2020-07-15,4
212608,7580720,US,47,unknown,2018-12-17,2020-04-22,2
183675,3603037,US,30,male,2018-10-12,2020-08-19,58
6649,5955093,US,42,male,2018-10-30,2020-07-25,4
215952,8458534,US,26,male,2018-01-01,2020-05-23,4
133018,7225070,US,35,female,2018-05-07,2020-05-27,5
83520,2157415,US,13,female,2018-03-28,2020-10-11,9
53333,2757956,US,18,male,2018-01-11,2020-03-09,2
95807,9517795,DK,20,female,2018-02-02,2020-04-17,2
143122,5155558,PL,41,male,2018-07-14,2020-08-27,7
115846,9407942,US,20,male,2018-03-08,2020-09-15,14
33459,3907282,CZ,47,male,2018-12-18,2020-05-23,1
41673,6168361,US,70,male,2018-07-14,2020-04-05,6
34190,3147388,DK,25,male,2018-10-22,2020-07-30,2
137179,6607902,IT,40,male,2018-03-24,2020-08-19,4
163240,9218704,NL,36,female,2018-05-07,2020-08-23,2
35546,6246753,UK,39,male,2018-06-14,2020-02-18,1
38636,2861982,NL,22,male,2018-06-27,2020-01-22,1
75745,9429211,US,17,female,2018-07-06,2020-08-31,11
111260,1758830,US,22,male,2018-04-17,2020-03-04,8
94389,8381228,US,56,female,2018-01-04,2020-08-26,2
211953,6362498,US,35,male,2018-05-23,2020-10-03,7
147649,7998916,UK,38,male,2018-11-05,2020-08-01,6
82871,9362768,US,23,male,2018-11-29,2020-06-16,13
106363,8549850,US,48,male,2018-04-23,2020-10-12,4
7316,6783701,US,22,male,2018-02-02,2020-10-12,13
212394,5886789,CZ,46,unknown,2018-07-21,2020-08-02,1
165076,8420830,UK,16,male,2018-01-03,2020-10-12,6
4080,9782317,CZ,25,female,2018-05-26,2020-09-10,1
45540,5332407,PL,28,male,2018-11-17,2020-09-10,4
52782,6384793,US,13,male,2018-02-04,2020-04-05,13
42360,6190378,US,19,male,2018-06-21,2020-03-16,15
158208,3733124,US,38,male,2018-10-01,2020-03-19,11
109602,7692575,US,37,unknown,2018-06-09,2020-09-07,3
159146,9589580,NL,30,female,2018-07-02,2020-03-21,1
163681,9898154,US,36,unknown,2018-03-23,2020-07-17,4
185033,1582063,US,42,male,2018-09-19,2020-08-26,6
53967,6332802,US,27,female,2018-02-28,2020-06-20,4
113157,1492765,US,21,male,2018-11-03,2020-08-11,25
