,userid,country,age,gender,start_date,ds,count
421880,5526350,NL,37,male,2018-08-23,2020-04-30,7
139613,5568239,UK,27,female,2018-07-24,2020-05-02,1
214379,3208000,FR,17,male,2018-07-02,2020-07-05,2
359105,4396720,US,25,female,2018-09-20,2020-02-28,7
537242,8053646,US,55,unknown,2018-10-05,2020-02-05,1
35348,8109738,PL,49,male,2018-03-22,2020-01-26,7
446859,8589288,CZ,69,male,2018-01-11,2020-01-13,2
561425,6163990,PL,39,female,2018-05-31,2020-04-20,4
128687,8721869,FR,41,male,2018-11-19,2020-03-25,5
77141,5830036,US,52,male,2018-05-04,2020-05-09,1
427285,3278711,US,31,female,2018-06-16,2020-05-26,6
591345,5322640,US,45,male,2018-03-20,2020-03-25,32
90898,5670498,US,39,male,2018-05-02,2020-04-19,16
58699,5242392,US,31,male,2018-09-11,2020-03-15,40
284294,8444358,IT,28,male,2018-01-05,2020-02-02,6
341493,4726118,US,80,female,2018-05-04,2020-03-28,10
107135,4127701,US,38,male,2018-10-06,2020-05-16,11
7450,1603466,PL,41,female,2018-10-14,2020-06-24,4
354420,8973936,US,19,female,2018-07-22,2020-03-15,9
179190,2827779,FR,36,female,2018-05-16,2020-03-04,1
17801,7860493,US,28,male,2018-02-01,2020-05-01,26
133801,4195906,US,76,male,2018-07-31,2020-04-18,5
627100,7006696,FI,50,female,2018-02-27,2020-03-14,2
206018,2916345,PL,26,male,2018-01-08,2020-02-13,10
7840,2077919,NL,62,male,2018-10-17,2020-01-23,1
156498,7503393,NL,49,male,2018-07-02,2020-01-12,10
349137,9725704,DE,48,male,2018-07-03,2020-02-05,4
338387,3750388,US,28,male,2018-06-18,2020-05-07,30
664633,5509758,US,41,female,2018-10-31,2020-06-27,14
650248,5852443,FR,40,male,2018-09-22,2020-02-08,6
65922,9999061,US,69,female,2018-10-26,2020-05-13,9
58373,5417953,US,78,male,2018-02-03,2020-01-27,4
97410,9017190,NL,46,female,2018-02-14,2020-06-24,7
178500,2863528,UK,76,female,2018-09-08,2020-05-26,2
118624,4524219,US,54,male,2018-09-06,2020-06-25,32
132440,1894326,US,16,female,2018-06-13,2020-06-05,2
211471,3300988,US,44,female,2018-04-16,2020-05-10,8
598530,8028869,US,53,male,2018-06-15,2020-08-25,14
118551,2233403,US,50,male,2018-01-06,2020-04-21,43
154637,7893120,US,40,male,2018-10-25,2020-01-29,15
573727,1628275,US,48,female,2018-05-04,2020-03-03,20
417873,3689454,US,40,male,2018-05-30,2020-02-16,58
609151,3418248,FR,48,male,2018-02-21,2020-04-18,1
575088,2067393,DE,26,female,2018-05-07,2020-01-18,2
315383,9606085,DE,32,male,2018-03-07,2020-02-13,7
68374,6760570,UK,43,male,2018-09-24,2020-02-16,8
313368,1359502,UK,15,male,2018-12-20,2020-04-01,2
472376,9436428,US,19,male,2018-11-06,2020-08-23,10
562371,4002420,US,13,male,2018-08-14,2020-04-28,19
314526,6616599,DE,55,female,2018-06-26,2020-02-28,2
405541,6981664,US,78,male,2018-02-20,2020-07-05,6
282346,4172986,UK,73,female,2018-08-17,2020-08-28,1
86801,9196651,US,18,female,2018-11-02,2020-05-26,3
332408,2123817,FR,48,unknown,2018-10-24,2020-01-19,1
79668,6268088,PL,30,male,2018-06-11,2020-08-10,9
350581,2511833,FR,22,unknown,2018-02-19,2020-03-14,1
396129,7595577,US,66,male,2018-06-30,2020-08-09,36
598655,5442479,FR,38,female,2018-08-14,2020-06-20,2
109899,7097072,PL,24,male,2018-06-04,2020-08-22,1
335923,1341760,PL,52,male,2018-07-03,2020-01-11,1
504831,1369319,PL,45,male,2018-10-24,2020-09-04,7
423011,7302261,FR,40,male,2018-04-21,2020-04-02,1
535686,9319227,DE,49,male,2018-09-16,2020-07-21,6
650224,2086521,US,52,male,2018-11-07,2020-07-19,4
223713,7562201,US,31,female,2018-10-27,2020-08-18,7
373074,7749697,NL,47,male,2018-03-25,2020-02-02,8
498552,4759295,PL,32,male,2018-02-03,2020-04-21,10
372532,2980750,NL,13,female,2018-02-08,2020-05-16,3
58851,5339769,US,29,male,2018-08-20,2020-01-20,78
589353,2222330,US,31,male,2018-08-13,2020-05-15,33
93531,4457043,DE,17,male,2018-04-14,2020-07-16,3
150246,8231497,US,45,male,2018-10-08,2020-04-28,23
578817,6561962,NL,32,male,2018-12-17,2020-08-31,2
551338,4793568,NL,53,female,2018-12-17,2020-06-02,1
198196,2611998,US,33,male,2018-09-23,2020-04-13,29
535415,8869129,US,36,female,2018-12-10,2020-06-14,3
491930,1763034,US,17,female,2018-01-08,2020-03-11,6
91716,5928300,CZ,28,male,2018-11-18,2020-01-20,4
3004,8287086,US,26,male,2018-12-21,2020-01-26,24
529682,6781260,US,20,male,2018-01-08,2020-03-19,26
654354,8736328,DK,72,male,2018-02-09,2020-07-31,3
522923,9155666,US,42,male,2018-10-20,2020-04-26,26
105235,9924647,DK,27,female,2018-04-12,2020-09-03,2
629342,8509155,US,26,male,2018-01-08,2020-06-13,26
243902,4153382,US,20,male,2018-08-13,2020-03-09,12
587697,8100782,PL,45,male,2018-01-13,2020-05-09,5
448237,5517925,UK,38,male,2018-06-03,2020-01-18,6
94549,2189336,UK,13,male,2018-08-29,2020-05-22,1
583934,5962823,US,31,male,2018-03-26,2020-03-23,37
241618,9368160,US,50,male,2018-11-11,2020-03-27,15
290191,9155124,US,39,male,2018-05-22,2020-03-26,28
9202,5156379,US,19,male,2018-09-08,2020-02-20,18
82267,2941127,US,55,male,2018-04-25,2020-04-26,22
336363,3866729,US,44,male,2018-05-09,2020-07-29,27
554964,7863061,US,35,male,2018-06-23,2020-02-05,30
448468,8047415,US,27,male,2018-12-18,2020-04-05,18
241740,3651120,FI,42,female,2018-05-18,2020-08-16,1
549776,1888433,PL,30,male,2018-02-13,2020-03-30,9
113868,2445252,US,37,male,2018-09-29,2020-04-24,23
366188,3050894,PL,28,male,2018-01-18,2020-02-25,11
669540,6534306,FR,63,male,2018-09-15,2020-01-30,1
263675,2227315,US,77,male,2018-01-30,2020-06-28,8
622593,5395813,US,40,unknown,2018-05-21,2020-08-30,3
441910,6207283,NL,69,male,2018-05-31,2020-08-14,6
264071,5958468,US,45,male,2018-04-12,2020-06-15,44
565506,6765691,DK,28,male,2018-04-21,2020-06-25,3
634662,4534321,US,48,unknown,2018-10-10,2020-02-02,8
446758,3310799,US,43,male,2018-05-17,2020-07-21,39
404306,6370827,US,36,female,2018-06-21,2020-02-25,27
616378,2496380,CZ,33,male,2018-09-16,2020-08-10,6
591410,7195561,US,41,male,2018-09-09,2020-08-20,31
563582,4393128,FR,31,male,2018-02-19,2020-08-07,2
69229,3932293,NL,39,male,2018-11-05,2020-02-21,6
446215,3541704,US,48,male,2018-02-14,2020-03-21,25
667668,2897512,PL,48,male,2018-01-21,2020-03-06,5
